return_date,order_id,sku,asin,fnsku,product_name,quantity,fulfillment_center_id,detailed_disposition,reason,status,license_plate_number,customer_comments,return_day,return_month,return_year,return_weekday,return_hour_block,is_weekend
2025-04-22 13:34:50+00:00,404-4108312-2137130,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,MAD4,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRP040361720,Sin comentarios,22,4,2025,Tuesday,Tarde (12-18h),False
2025-04-22 10:55:24+00:00,302-5573783-0949908,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,1,LCJ4,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRP039705743,Tennisbälle bleiben platt,22,4,2025,Tuesday,Mañana (6-12h),False
2025-04-21 23:31:18+00:00,406-3236096-9487511,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,CUSTOMER_DAMAGED,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE306545933,Sin comentarios,21,4,2025,Monday,Noche (18-24h),False
2025-04-21 04:52:55+00:00,408-4129490-6060308,TUBOX3-WHI,B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,MAD4,SELLABLE,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNWE309653449,Sin comentarios,21,4,2025,Monday,Madrugada (0-6h),False
2025-04-17 20:04:11+00:00,407-8023375-2937954,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURISEUR TUBOX4 Crystal avec Pompe MANOMETRE BETO pour Tous Les Bateaux avec 3 OU 4 Tennis ET BALLES DE Padel.,1,BTS2,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP035676052,Sin comentarios,17,4,2025,Thursday,Noche (18-24h),False
2025-04-17 12:24:53+00:00,171-9859894-7485107,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,1,MXP5,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP046758536,Non mantiene la pressione,17,4,2025,Thursday,Mañana (6-12h),False
2025-04-17 10:08:54+00:00,407-2957345-8941152,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,"TUBOPLUS - Drukhouder voor padel- en tennisballen, TUBOX4 Crystal (zonder pomp), compressor voor ballen, onmisbare accessoires",1,BTS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNHE713923331,Per ongeluk het zelfde kado twee keer gevraagd voor verjaardag. Excuus!,17,4,2025,Thursday,Mañana (6-12h),False
2025-04-16 13:34:11+00:00,403-2773380-0728369,84-F0A5-X7S1,B07ZTHSVCK,X001T0EPOZ,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,1,MXP5,CUSTOMER_DAMAGED,DEFECTIVE,Unit returned to inventory,LPNRP037487899,Sin comentarios,16,4,2025,Wednesday,Tarde (12-18h),False
2025-04-15 05:51:44+00:00,403-7758533-9273918,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,MAD4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP038783481,La pestaña de cierre de la bomba se ha roto al primer uso,15,4,2025,Tuesday,Madrugada (0-6h),False
2025-04-14 22:39:58+00:00,406-9463014-9045109,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP040965912,Pierde aire y no presuriza las bolas,14,4,2025,Monday,Noche (18-24h),False
2025-04-11 12:20:50+00:00,408-1941956-0712355,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboPlus- TUBOX3 BLU 2020 Pallina da tennis e paddle Pressurizer Bottle - Salva le palle da un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -,1,MXP5,SELLABLE,FOUND_BETTER_PRICE,Unit returned to inventory,LPNHE865426849,Decathlon aveva l&#39;offerta migliore,11,4,2025,Friday,Mañana (6-12h),False
2025-04-11 11:43:08+00:00,408-1941956-0712355,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboPlus- TUBOX3 BLU 2020 Pallina da tennis e paddle Pressurizer Bottle - Salva le palle da un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -,1,MXP5,SELLABLE,FOUND_BETTER_PRICE,Unit returned to inventory,LPNHE865426850,Decathlon aveva l&#39;offerta migliore,11,4,2025,Friday,Mañana (6-12h),False
2025-04-11 05:20:20+00:00,408-1664122-7896308,84-F0A5-X7S1,B07ZTHSVCK,X001T0EPOZ,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,MAD4,CUSTOMER_DAMAGED,NO_REASON_GIVEN,Unit returned to inventory,LPNRP041087123,Sin comentarios,11,4,2025,Friday,Madrugada (0-6h),False
2025-04-10 17:48:40+00:00,405-6961480-4784361,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,1,MXP5,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNHE865528656,Articolo difettoso,10,4,2025,Thursday,Tarde (12-18h),False
2025-04-09 11:07:29+00:00,402-6588631-0239539,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboPlus - TUBOX3 Blue 2020 Bouteille de Tennis et Bouteille de pressuriseur à Palette - Économisez des balles par Un Tube !! - Plus de Vie pour Vos balles - Fabriqué à Zaragoza - Espagne,1,BTS2,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP037216047,J ai mis de nouvelles balles dans la bouteille à compression et 5 jours après les balles étaient déjà molles. J ai dû les jeter à la poubelle,9,4,2025,Wednesday,Mañana (6-12h),False
2025-04-08 18:54:25+00:00,405-7443867-0833115,MK-78DJ-J0C2,B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),1,MAD4,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,LPNWE312172059,Sin comentarios,8,4,2025,Tuesday,Tarde (12-18h),False
2025-04-08 14:32:36+00:00,171-1596805-8058732,4R-VSV0-WZ9Z,B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,1,MAD4,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNWE291466652,Cambiar por otro producto,8,4,2025,Tuesday,Tarde (12-18h),False
2025-04-07 18:30:42+00:00,405-6919731-5995537,IB-IKLG-TV8H,B0183RZ2VI,X000GERVU5,TuboPlus- TUBOX3 ORANGE 2020 Pallina da tennis e paddle Bottle Pressurizer Bottle - Salva le palle per un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -,1,MXP5,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNHE893872729,Sin comentarios,7,4,2025,Monday,Tarde (12-18h),False
2025-04-07 15:27:33+00:00,407-0639480-2399526,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,MAD4,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNWE312668939,Sin comentarios,7,4,2025,Monday,Tarde (12-18h),False
2025-04-07 09:19:30+00:00,403-7627007-7473928,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE292678210,Se pidio solo,7,4,2025,Monday,Mañana (6-12h),False
2025-04-07 05:29:23+00:00,408-3225424-2101112,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,CARRIER_DAMAGED,DAMAGED_BY_CARRIER,Reimbursed,LPNWE291118131,Sin comentarios,7,4,2025,Monday,Madrugada (0-6h),False
2025-04-06 15:46:43+00:00,405-8879996-5875515,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,CUSTOMER_DAMAGED,DEFECTIVE,Unit returned to inventory,LPNWE292592228,Sin comentarios,6,4,2025,Sunday,Tarde (12-18h),True
2025-04-04 14:24:32+00:00,403-2550390-1953904,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,"TUBOPLUS - Drukhouder voor padel- en tennisballen, TUBOX4 Crystal (zonder pomp), compressor voor ballen, onmisbare accessoires",1,BTS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNWE299797979,Het was mij niet duidelijk dat het product zonder pomp was,4,4,2025,Friday,Tarde (12-18h),False
2025-04-04 05:11:54+00:00,406-7662443-5046726,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,WRO1,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNHK348204687,No tiene la bomba de aire como pensaba,4,4,2025,Friday,Madrugada (0-6h),False
2025-04-03 15:12:12+00:00,406-4907066-0585144,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE294929961,Sin comentarios,3,4,2025,Thursday,Tarde (12-18h),False
2025-04-03 09:36:54+00:00,402-8689883-4725946,IB-IKLG-TV8H,B0183RZ2VI,X000GERVU5,TUBOPLUS- TUBOX3 Naranja 2020 Bote Presurizador de Pelotas de Tenis y Padel - Ahorra Bolas por un Tubo!! - Más Vida para Tus Bolas - Made in Zaragoza-Spain -,1,MAD4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNWE291128478,"Es un presurizador y no hace su función, las bolas de pádel las deja en mal estado",3,4,2025,Thursday,Mañana (6-12h),False
2025-04-03 04:59:37+00:00,408-7305782-5296363,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,CUSTOMER_DAMAGED,DEFECTIVE,Unit returned to inventory,LPNRP041083008,Sin comentarios,3,4,2025,Thursday,Madrugada (0-6h),False
2025-04-01 17:17:49+00:00,405-0581682-5913917,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP041080600,"Buenas , me ha llegado este envío hoy y cuando he procedido ha abrirlo me he dado cuenta de que me ha llegado roto , con una pequeña grieta en una de sus partes , adjunto fotos gracias .",1,4,2025,Tuesday,Tarde (12-18h),False
2025-04-01 16:17:23+00:00,171-3956450-5883545,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE288118987,Sin comentarios,1,4,2025,Tuesday,Tarde (12-18h),False
2025-04-01 14:43:09+00:00,406-0299815-7841107,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,MAD4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP042586456,After several attempts the balls were still deflated.,1,4,2025,Tuesday,Tarde (12-18h),False
2025-03-31 19:54:02+00:00,407-8346003-5964361,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,MAD4,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNWE288792535,Sin comentarios,31,3,2025,Monday,Noche (18-24h),False
2025-03-30 14:34:32+00:00,404-8036091-6467514,TUBOX3-WHI,B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE292868125,Comprado por error,30,3,2025,Sunday,Tarde (12-18h),True
2025-03-28 20:47:52+00:00,406-7439026-9337942,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,WRO1,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNWE291700680,Perde pressão em poucas horas,28,3,2025,Friday,Noche (18-24h),False
2025-03-28 16:57:19+00:00,406-6135714-8472314,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,1,MXP5,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNHE910134850,"Dopo meno di un mese, il tubo non riesce più a mantenere il sottovuoto. Inizialmente lo conservava per alcuni giorni, ma ora perde tenuta nel giro di poche ore.",28,3,2025,Friday,Tarde (12-18h),False
2025-03-27 14:49:04+00:00,404-1444858-2785103,84-F0A5-X7S1,B07ZTHSVCK,X001T0EPOZ,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,MAD4,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNWE292640247,Sin comentarios,27,3,2025,Thursday,Tarde (12-18h),False
2025-03-26 18:31:34+00:00,404-7056182-3227508,MK-78DJ-J0C2,B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),1,WRO1,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNWE291996031,No lo quiero,26,3,2025,Wednesday,Tarde (12-18h),False
2025-03-26 07:37:12+00:00,302-0426573-6092302,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,1,LCJ4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNHK380011889,Ist undicht. Selbst mit Fettung der Dichtung,26,3,2025,Wednesday,Mañana (6-12h),False
2025-03-26 02:20:57+00:00,403-0793371-7889107,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,WRO1,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE291233293,Sin comentarios,26,3,2025,Wednesday,Madrugada (0-6h),False
2025-03-25 23:51:48+00:00,402-7766206-0622751,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURISEUR TUBOX4 Crystal avec Pompe MANOMETRE BETO pour Tous Les Bateaux avec 3 OU 4 Tennis ET BALLES DE Padel.,1,BTS2,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP038887537,Pas étanche du tout,25,3,2025,Tuesday,Noche (18-24h),False
2025-03-25 23:46:29+00:00,402-8442818-1554729,MK-78DJ-J0C2,B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (pompe à air non incluse),1,BTS2,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP038887543,Extrêmement difficile à ouvrir même avec des gant . Perte de pression légère,25,3,2025,Tuesday,Noche (18-24h),False
2025-03-25 22:41:35+00:00,405-8502619-4629908,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,"TUBOPLUS - Drukhouder voor padel- en tennisballen, TUBOX4 Crystal (zonder pomp), compressor voor ballen, onmisbare accessoires",1,MAD4,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNWE291683513,Sin comentarios,25,3,2025,Tuesday,Noche (18-24h),False
2025-03-25 18:15:20+00:00,402-8920475-5447543,IB-IKLG-TV8H,B0183RZ2VI,X000GERVU5,TUBOPLUS- TUBOX3 Naranja 2020 Bote Presurizador de Pelotas de Tenis y Padel - Ahorra Bolas por un Tubo!! - Más Vida para Tus Bolas - Made in Zaragoza-Spain -,1,WRO1,CUSTOMER_DAMAGED,FOUND_BETTER_PRICE,Unit returned to inventory,LPNRP041085809,Sin comentarios,25,3,2025,Tuesday,Tarde (12-18h),False
2025-03-25 07:31:43+00:00,171-4766957-2961139,IB-IKLG-TV8H,B0183RZ2VI,X000GERVU5,TuboPlus- TUBOX3 Orange 2020 tennisbal en paddle drukfles - Spaarballen door een buis !! - Meer leven voor je ballen - Gemaakt in Zaragoza-Spanje -,1,PRG2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNHE921981855,Sin comentarios,25,3,2025,Tuesday,Mañana (6-12h),False
2025-03-25 06:20:09+00:00,406-3527600-5193928,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNIC001513939,El producto no es como yo pensaba,25,3,2025,Tuesday,Madrugada (0-6h),False
2025-03-24 20:31:05+00:00,406-9412944-8521917,TUBOX3-WHI,B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Pressurisateur de balles de tennis et padel Blanc,1,BTS2,CUSTOMER_DAMAGED,NO_REASON_GIVEN,Unit returned to inventory,LPNRP040910464,Sin comentarios,24,3,2025,Monday,Noche (18-24h),False
2025-03-24 19:34:03+00:00,406-9412944-8521917,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboPlus - TUBOX3 BLUE 2020 Bouteille de tennis et bouteille de pressuriseur à palette - Économisez des balles par un tube !! - Plus de vie pour vos balles - Fabriqué à Zaragoza - Espagne,1,BTS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNHE930304279,Sin comentarios,24,3,2025,Monday,Noche (18-24h),False
2025-03-24 17:35:59+00:00,305-1491187-8725954,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,1,LCJ4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP039057208,Die Röhre ist defekt und hält den Druck nicht.,24,3,2025,Monday,Tarde (12-18h),False
2025-03-23 15:11:21+00:00,405-6715653-2468347,84-F0A5-X7S1,B07ZTHSVCK,X001T0EPOZ,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE292870904,"No sé en qué momento he pedido esto otra vez, ya que también lo pedí el mes  pasado",23,3,2025,Sunday,Tarde (12-18h),True
2025-03-22 20:11:53+00:00,408-5673506-4892321,84-F0A5-X7S1,B07ZTHSVCK,X001T0EPOZ,TuboPlus - Tubox4 Crystal + Pump med tryckmätare Beto - Tennis och Padel Bollar Tryck,1,BTS2,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP038681746,The handle on the pump that seals the pump to the pressure-item broke after 10 days of usage. Can you send me a new pump? I have pictures of the broken pump if you want to see.,22,3,2025,Saturday,Noche (18-24h),True
2025-03-21 13:29:41+00:00,405-6479625-7632332,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,1,MXP5,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNHE910593626,Perfetto pressione dopo neanche 5 minuti dalla chiusura,21,3,2025,Friday,Tarde (12-18h),False
2025-03-20 11:26:09+00:00,407-9617364-0822748,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,MAD4,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNWE255195411,Sin comentarios,20,3,2025,Thursday,Mañana (6-12h),False
