return_date,order_id,sku,asin,fnsku,product_name,quantity,fulfillment_center_id,detailed_disposition,reason,status,license_plate_number,customer_comments,return_day,return_month,return_year,return_weekday,return_hour_block,is_weekend
2025-03-18 07:25:07+00:00,402-4807231-9264326,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,"TUBOPLUS - Drukhouder voor padel- en tennisballen, TUBOX4 Crystal (zonder pomp), compressor voor ballen, onmisbare accessoires",1,BTS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNWE298297458,Sin comentarios,18,3,2025,Tuesday,Mañana (6-12h),False
2025-03-17 05:44:43+00:00,403-4388691-6728316,MK-78DJ-J0C2,B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),1,MAD4,CUSTOMER_DAMAGED,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE278176322,Sin comentarios,17,3,2025,Monday,Madrugada (0-6h),False
2025-03-16 14:10:03+00:00,403-9724732-0145925,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNWE287232269,"He visto reseñas en youtube que no es tan bueno, por lonque no lo he abierto y ya no lo quiero",16,3,2025,Sunday,Tarde (12-18h),True
2025-03-15 20:07:30+00:00,402-3776366-2483543,84-F0A5-X7S1,B07ZTHSVCK,X001T0EPOZ,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,MAD4,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNWE278200535,No tiene calidad,15,3,2025,Saturday,Noche (18-24h),True
2025-03-15 15:48:37+00:00,403-5059678-6522741,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,1,MXP3,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNHE830920140,Sin comentarios,15,3,2025,Saturday,Tarde (12-18h),True
2025-03-15 12:46:08+00:00,406-7202823-7761951,IB-IKLG-TV8H,B0183RZ2VI,X000GERVU5,TuboPlus- TUBOX3 ORANGE 2020 Pallina da tennis e paddle Bottle Pressurizer Bottle - Salva le palle per un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -,1,MXP5,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNHE911611799,Troppo troppo troppo duro da svitare.,15,3,2025,Saturday,Mañana (6-12h),True
2025-03-15 02:28:51+00:00,402-3155038-4736357,84-F0A5-X7S1,B07ZTHSVCK,X001T0EPOZ,"TUBOPLUS UG-965T-RORR - TuboX4 Crystal+ Pomp met Manometer BETO - Pressurizer voor tennis en paddleballen,Neutral",1,BTS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNWE299292783,Sin comentarios,15,3,2025,Saturday,Madrugada (0-6h),True
2025-03-14 10:12:24+00:00,028-0970233-5550719,84-F0A5-X7S1,B07ZTHSVCK,X001T0EPOZ,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",1,LCJ4,DEFECTIVE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNHK361746536,funktioniert nicht,14,3,2025,Friday,Mañana (6-12h),False
2025-03-13 06:18:14+00:00,403-8506692-8449904,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,SELLABLE,FOUND_BETTER_PRICE,Unit returned to inventory,LPNRP040756626,Es muy grande,13,3,2025,Thursday,Madrugada (0-6h),False
2025-03-12 21:10:34+00:00,406-3379029-8042723,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,WRO1,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNWE294850579,No funciona,12,3,2025,Wednesday,Noche (18-24h),False
2025-03-12 15:00:57+00:00,406-8260172-6579513,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,MAD4,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNIC001572579,Compre otro regalo de cumpleaños,12,3,2025,Wednesday,Tarde (12-18h),False
2025-03-12 06:44:10+00:00,403-5862748-6121162,MK-78DJ-J0C2,B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),1,WRO1,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE294860713,Pensaba que traía bomba y manómetro (Creo que lo ponga al memos),12,3,2025,Wednesday,Madrugada (0-6h),False
2025-03-11 20:48:30+00:00,406-6252843-1949913,TUBOX3-WHI,B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,MAD4,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,LPNWE287734435,Entregado día 18 cuando se esperaba el 15,11,3,2025,Tuesday,Noche (18-24h),False
2025-03-11 11:43:59+00:00,306-9703822-0765127,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,1,BTS2,CUSTOMER_DAMAGED,NO_REASON_GIVEN,Unit returned to inventory,LPNRP036179711,Sin comentarios,11,3,2025,Tuesday,Mañana (6-12h),False
2025-03-11 11:05:21+00:00,405-8973024-7776305,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,MAD4,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNWE287956051,Sin comentarios,11,3,2025,Tuesday,Mañana (6-12h),False
2025-03-11 08:03:08+00:00,402-3845880-7820335,4R-VSV0-WZ9Z,B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,1,MAD4,CUSTOMER_DAMAGED,NO_REASON_GIVEN,Unit returned to inventory,LPNRP034788579,Sin comentarios,11,3,2025,Tuesday,Mañana (6-12h),False
2025-03-11 07:19:23+00:00,406-2490349-1111542,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,MAD4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP041077575,"No funciona bien, he comprado otro.modelo",11,3,2025,Tuesday,Mañana (6-12h),False
2025-03-07 20:09:40+00:00,171-3383254-3761914,84-F0A5-X7S1,B07ZTHSVCK,X001T0EPOZ,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,MAD4,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNWE278454733,Sin comentarios,7,3,2025,Friday,Noche (18-24h),False
2025-03-07 07:08:48+00:00,404-8778239-2973956,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURISEUR TUBOX4 Crystal avec Pompe MANOMETRE BETO pour Tous Les Bateaux avec 3 OU 4 Tennis ET BALLES DE Padel.,1,BTS2,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP039439965,aucun air ne rentre à l’intérieur,7,3,2025,Friday,Mañana (6-12h),False
2025-03-06 15:04:16+00:00,403-4770246-3949111,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNIC001616685,"Al no traer hinchador, no lo podemos usar",6,3,2025,Thursday,Tarde (12-18h),False
2025-03-04 20:48:18+00:00,407-6403972-8731560,JW-4PNV-18BT,B0CZMGFD3S,X001ZWRDZP,TUBOPLUS 29PSI X3e (Incluye Bomba de Aire),1,MAD4,SELLABLE,NEVER_ARRIVED,Unit returned to inventory,LPNWE294802132,Sin comentarios,4,3,2025,Tuesday,Noche (18-24h),False
2025-03-04 17:11:19+00:00,408-4696964-6065942,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNIC001271135,Da a entender que viene con bombín y solo viene el tubo,4,3,2025,Tuesday,Tarde (12-18h),False
2025-03-01 01:53:07+00:00,402-6398735-3151537,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboPlus - TUBOX3 BLUE 2020 Bouteille de tennis et bouteille de pressuriseur à palette - Économisez des balles par un tube !! - Plus de vie pour vos balles - Fabriqué à Zaragoza - Espagne,1,BTS2,CUSTOMER_DAMAGED,DEFECTIVE,Unit returned to inventory,LPNRP037217239,Sin comentarios,1,3,2025,Saturday,Madrugada (0-6h),True
2025-03-01 01:39:38+00:00,402-6398735-3151537,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboPlus - TUBOX3 BLUE 2020 Bouteille de tennis et bouteille de pressuriseur à palette - Économisez des balles par un tube !! - Plus de vie pour vos balles - Fabriqué à Zaragoza - Espagne,1,BTS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRP037217223,1 m étais suffisant,1,3,2025,Saturday,Madrugada (0-6h),True
2025-02-28 09:39:49+00:00,403-2297149-1513115,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,1,MXP5,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNHE892911109,Sin comentarios,28,2,2025,Friday,Mañana (6-12h),False
2025-02-28 01:27:29+00:00,408-1116161-9161904,TUBOX3-WHI,B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNIC000347072,Sin comentarios,28,2,2025,Friday,Madrugada (0-6h),False
2025-02-25 16:54:26+00:00,406-5869248-7295525,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,CUSTOMER_DAMAGED,NO_REASON_GIVEN,Unit returned to inventory,LPNWE278696373,Sin comentarios,25,2,2025,Tuesday,Tarde (12-18h),False
2025-02-25 15:26:03+00:00,408-3878166-4594736,IB-IKLG-TV8H,B0183RZ2VI,X000GERVU5,TuboPlus- TUBOX3 ORANGE 2020 Pallina da tennis e paddle Bottle Pressurizer Bottle - Salva le palle per un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -,1,MXP5,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNHE879560014,Non funziona,25,2,2025,Tuesday,Tarde (12-18h),False
2025-02-25 10:47:36+00:00,408-8690111-5901108,IB-IKLG-TV8H,B0183RZ2VI,X000GERVU5,TuboPlus- TUBOX3 ORANGE 2020 Pallina da tennis e paddle Bottle Pressurizer Bottle - Salva le palle per un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -,1,MXP5,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNHE911459036,Sin comentarios,25,2,2025,Tuesday,Mañana (6-12h),False
2025-02-23 08:55:13+00:00,407-3483132-7780300,TUBOX3-WHI,B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Pressurisateur de balles de tennis et padel Blanc,1,ORY1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNIC129674270,Sin comentarios,23,2,2025,Sunday,Mañana (6-12h),True
2025-02-20 06:01:15+00:00,407-8725901-7302731,35-DQ86-IJB4,B09266N893,X001D1A0DZ,TUBOX3 + Bomba - Presurizador Pelotas Pádel | Multiplica X7 La Vida De Tus Pelotas | Recupera La Presión De Tus Bolas Después De Cada Partido | Bote para 3 Pelotas | Accesorios Pádel,1,MAD4,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNIC022426891,Sin comentarios,20,2,2025,Thursday,Madrugada (0-6h),False
2025-02-19 05:21:17+00:00,408-4468489-7686762,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,MAD4,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNIC001639190,Sin comentarios,19,2,2025,Wednesday,Madrugada (0-6h),False
2025-02-19 01:19:58+00:00,407-0531310-9029926,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,MAD4,SELLABLE,UNDELIVERABLE_REFUSED,Reimbursed,LPNWE255424724,Sin comentarios,19,2,2025,Wednesday,Madrugada (0-6h),False
2025-02-18 16:27:22+00:00,407-3648070-6960346,4R-VSV0-WZ9Z,B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNIC001046241,Sin comentarios,18,2,2025,Tuesday,Tarde (12-18h),False
2025-02-18 14:26:05+00:00,406-9169604-9061165,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,1,MXP5,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP036838598,Non mantiene la pressione all’interno. Dopo i n giorno é già a 0 bar.,18,2,2025,Tuesday,Tarde (12-18h),False
2025-02-18 11:26:36+00:00,171-3577482-7751534,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURISEUR TUBOX4 Crystal avec Pompe MANOMETRE BETO pour Tous Les Bateaux avec 3 OU 4 Tennis ET BALLES DE Padel.,1,BTS2,SELLABLE,FOUND_BETTER_PRICE,Unit returned to inventory,LPNHE923788631,trop cher,18,2,2025,Tuesday,Mañana (6-12h),False
2025-02-17 23:34:47+00:00,408-6922326-9997121,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURISEUR TUBOX4 Crystal avec Pompe MANOMETRE BETO pour Tous Les Bateaux avec 3 OU 4 Tennis ET BALLES DE Padel.,1,MAD4,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNWE255109864,Sin comentarios,17,2,2025,Monday,Noche (18-24h),False
2025-02-17 05:50:07+00:00,406-5277745-9069954,TUBOX3-WHI,B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE255847304,Error al comprarlo,17,2,2025,Monday,Madrugada (0-6h),False
2025-02-16 13:27:56+00:00,304-9497269-2372361,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS TuboX4 Crystal (ohne Pumpe) Tennisbälle und Padel,1,BTS2,CUSTOMER_DAMAGED,DEFECTIVE,Unit returned to inventory,LPNRP035912659,Sin comentarios,16,2,2025,Sunday,Tarde (12-18h),True
2025-02-14 05:57:25+00:00,403-6656114-7892346,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,1,MXP5,CUSTOMER_DAMAGED,NO_REASON_GIVEN,Unit returned to inventory,LPNHE914385903,Sin comentarios,14,2,2025,Friday,Madrugada (0-6h),False
2025-02-13 07:12:47+00:00,408-7572620-4430724,4R-VSV0-WZ9Z,B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,1,MAD4,CUSTOMER_DAMAGED,UNWANTED_ITEM,Unit returned to inventory,LPNWE256768762,Sin comentarios,13,2,2025,Thursday,Mañana (6-12h),False
2025-02-11 19:45:39+00:00,404-3399228-6617127,TUBOX3-WHI,B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,MAD4,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNIC000221407,Sin comentarios,11,2,2025,Tuesday,Noche (18-24h),False
2025-02-11 18:02:56+00:00,405-5634037-0938720,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP035444529,Pierde presión a los dos días. No me sirve si pierdo la presión.,11,2,2025,Tuesday,Tarde (12-18h),False
2025-02-11 10:11:29+00:00,407-6512091-6477122,35-DQ86-IJB4,B09266N893,X001D1A0DZ,TUBOX3 + Bomba - Presurizador Pelotas Pádel | Multiplica X7 La Vida De Tus Pelotas | Recupera La Presión De Tus Bolas Después De Cada Partido | Bote para 3 Pelotas | Accesorios Pádel,1,MAD4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP028977976,Pierde aire,11,2,2025,Tuesday,Mañana (6-12h),False
2025-02-11 02:46:59+00:00,171-3889788-8254705,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,MAD4,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNWE287388968,Era para un regalo y tenía otro igual,11,2,2025,Tuesday,Madrugada (0-6h),False
2025-02-10 17:54:28+00:00,406-4211012-7787512,35-DQ86-IJB4,B09266N893,X001D1A0DZ,TUBOX3 + BOMBA - Presurizador Pelotas Pádel | Multiplica X7 La Vida De Tus Pelotas | Recupera La Presión De Tus Bolas Después De Cada Partido | Bote Para 3 Pelotas | Accesorios Pádel,1,MAD4,DEFECTIVE,DEFECTIVE,Unit returned to inventory,LPNRP036429065,Sin comentarios,10,2,2025,Monday,Tarde (12-18h),False
2025-02-10 10:42:16+00:00,402-1191294-8529158,MK-78DJ-J0C2,B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),1,MAD4,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNWE256015254,Faltan piezas,10,2,2025,Monday,Mañana (6-12h),False
2025-02-09 19:48:36+00:00,406-7258501-6853128,MK-78DJ-J0C2,B0D22R7L7D,X0020AR9P5,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE276284003,Necesitaba el bombin,9,2,2025,Sunday,Noche (18-24h),True
2025-02-09 17:18:31+00:00,404-8717448-7165955,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNWE291253603,Era un regalo y lo tenian,9,2,2025,Sunday,Tarde (12-18h),True
2025-02-08 17:50:50+00:00,171-5293075-2779558,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNWE290989991,La persona a la que se lo regalé ya tenía este artículo,8,2,2025,Saturday,Tarde (12-18h),True
2025-02-08 15:21:03+00:00,406-5086860-5311509,TUBOX3-WHI,B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE255477762,Sin comentarios,8,2,2025,Saturday,Tarde (12-18h),True
2025-02-07 14:35:44+00:00,405-7062650-3349936,TUBOX4-CRY-SB,B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,1,MAD4,CUSTOMER_DAMAGED,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNIC000885733,Sin comentarios,7,2,2025,Friday,Tarde (12-18h),False
2025-02-07 12:20:16+00:00,408-0782414-0113142,4R-VSV0-WZ9Z,B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,1,MAD4,CUSTOMER_DAMAGED,UNWANTED_ITEM,Unit returned to inventory,LPNWE290481676,Sin comentarios,7,2,2025,Friday,Mañana (6-12h),False
2025-02-07 05:30:03+00:00,403-2370405-7081132,UG-965T-RORR,B07ZTHSVCK,X0013ZBBK7,PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.,1,MXP5,DEFECTIVE,UNWANTED_ITEM,Unit returned to inventory,LPNHE867337377,Non chiare le istruzioni. Poco funzionale,7,2,2025,Friday,Madrugada (0-6h),False
2025-02-06 19:11:14+00:00,406-1835643-8348368,MD-R60M-OYR1,B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,MAD4,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNWE290480836,Sin comentarios,6,2,2025,Thursday,Noche (18-24h),False
