"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2025-07-18T19:23:29+00:00","408-1338767-0820369","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","BCN1","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNWE255457219",
"2025-07-17T19:33:53+00:00","404-4821919-3513168","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","MAD4","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNWE324858712","No trae bomba específica y no nos vale."
"2025-07-17T11:51:04+00:00","402-3632602-3809101","4R-VSV0-WZ9Z","B0D87X42RN","X00231GYQL","Tubo Plus X3 - Pressurisateur de Balles de Padel et de Tennis | Boîte Hermétique pour Maintenir la Pression et Récupérer Le Rebond | Capacité: 3 Balles | Pompe Non Incluse - Doré","1","BTS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRP046996324","Impossible de l’ouvrir, sauf en le cassant ! Vous me devez 3 balles !"
"2025-07-15T23:45:16+00:00","305-0117022-0501905","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","BTS2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNHE978271938",
"2025-07-15T04:58:07+00:00","404-9743795-1439508","29PSIX3_SB","B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","1","MAD4","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNWE315187160",
"2025-07-14T18:51:49+00:00","407-9602386-8245133","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE316523102",
"2025-07-14T16:53:58+00:00","304-9159389-1059510","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","BTS2","SELLABLE","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNHE965278646",
"2025-07-14T11:42:29+00:00","402-8416379-6905107","TUBOX3-WHI","B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Pressurisateur de Balles de Padel et de Tennis | Boîte Hermétique pour Maintenir la Pression et Récupérer Le Rebond | Capacité: 3 Balles | Pompe Non Incluse - Blanc","1","ORY1","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNIC128854686",
"2025-07-14T05:32:03+00:00","171-7366696-9707526","UG-965T-RORR","B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","1","MAD4","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRP051193405","No hace la función deseada!"
"2025-07-13T20:03:35+00:00","406-9424905-6451550","MD-R60M-OYR1","B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE324324784",
"2025-07-11T12:15:32+00:00","406-0847574-1898700","TUBOX3-WHI","B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","1","MAD4","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNWE320997932",
"2025-07-11T12:02:54+00:00","405-1612549-8476333","MD-R60M-OYR1","B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","1","MAD4","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNWE321126058","DOESTNW WOKR"
"2025-07-08T18:16:25+00:00","405-3686405-2298751","4R-VSV0-WZ9Z","B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNIC105670661",
"2025-07-08T14:15:28+00:00","028-4059073-6576338","4R-VSV0-WZ9Z","B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Presurizer für Tennis- und Padelbälle | Farbe Gold","1","WRO1","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNHK351077550",
"2025-07-07T16:23:42+00:00","407-9787537-6918751","29PSIX3_SB","B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","1","MAD4","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNWE321284423",
"2025-07-06T16:14:55+00:00","408-6569252-4181142","29PSIX3_CB_2","B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE318535747",
"2025-07-04T01:27:24+00:00","306-4368033-2657127","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","BTS2","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNRP046438230",
"2025-07-03T13:51:06+00:00","403-7909013-7076331","4R-VSV0-WZ9Z","B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","1","MAD4","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRP047131406",
"2025-07-01T15:30:50+00:00","402-1776802-4337907","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","MAD4","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNWE315187236","Es el tercero dque recibo. Anular la continuidad de la compra por favor"
"2025-06-29T14:58:59+00:00","407-9703800-6333126","TUBOX3-WHI","B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","1","MAD4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNRP047287076",
"2025-06-28T01:11:05+00:00","171-1553826-7513131","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","WRO1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNWE314193706",
"2025-06-26T11:52:38+00:00","407-9707424-9001956","TUBOX3-WHI","B0BTDTVCG2","X001PQP7JP","TUBOPLUS TuboX3 Color Pressurizzatore di palline da tennis e paddle | Colore bianco","1","ORY1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNIC128528788",
"2025-06-20T18:52:09+00:00","403-7711347-8482749","4R-VSV0-WZ9Z","B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","1","MAD4","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNRP047181401",
"2025-06-20T12:18:46+00:00","404-3126002-7284367","UG-965T-RORR","B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","1","BTS2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNHE955128992",
"2025-06-19T11:51:35+00:00","408-1388329-1001930","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","MAD4","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNWE321525804",
"2025-06-19T10:23:00+00:00","304-2496378-4590714","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","PRG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHE928004175",
"2025-06-19T00:09:50+00:00","405-6250527-3763542","TUBOX3-WHI","B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE316014391",
"2025-06-18T18:58:39+00:00","408-5275736-5874726","UG-965T-RORR","B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","1","BTS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNWE315006064","No lo recogieron en la dirección solicitada"
"2025-06-18T16:38:34+00:00","404-1286545-5641963","4R-VSV0-WZ9Z","B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","1","MAD4","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNWE320400564","Esto es totalmente inútil"
"2025-06-13T08:25:46+00:00","302-4475311-7337930","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","LCJ4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNRP047710568",
"2025-06-13T06:01:53+00:00","171-7228660-4773910","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","KTW1","DEFECTIVE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNWE311893232","No trae bomba"
"2025-06-12T20:20:51+00:00","403-0987292-8614709","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE309125062",
"2025-06-12T15:00:25+00:00","303-6018588-5642736","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","PRG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHE932656815",
"2025-06-12T12:28:22+00:00","402-9937535-9838745","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE309951161",
"2025-06-11T20:49:01+00:00","405-0742172-8580305","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","BTS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNWE316035288","I didn&#39;t order this, or unknowingly chose &#34;repeat purchase&#34;!"
"2025-06-11T17:24:02+00:00","171-0182159-6509121","MD-R60M-OYR1","B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","1","BTS2","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNRP044424262",
"2025-06-11T04:41:39+00:00","305-1598796-7998768","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","LCJ4","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNHK410148514","No longer needed, it is not even opened"
"2025-06-10T12:51:22+00:00","304-4195118-8454714","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","BTS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNHE955663650","Ich habe es wie die Videos/anleitungen sagen befolgt... keine Veränderung in den Bällen... Eher Druck verloren..."
"2025-06-10T08:46:33+00:00","405-3905183-1805107","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","BTS2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNWE305210740","No es lo que esperaba."
"2025-06-10T06:12:32+00:00","402-2289344-0178713","TUBOX3-WHI","B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","1","ORY1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNIC128997018",
"2025-06-10T02:38:04+00:00","306-6770423-3162733","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","LCJ4","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNHK410278497","lässt sich nicht gut abdichten, der Dichtungsring müsste fest eingesetzt sein"
"2025-06-10T02:36:39+00:00","306-6770423-3162733","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","LCJ4","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNHK410051686",
"2025-06-10T00:31:01+00:00","403-6995397-3127558","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","BTS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRP044650815","lo he probado y va perdiendo presión por días. Lo dejo en 25kg de presión y a los 5 días está por debajo de 10. Una lástima, pero con esa pérdida de presión el producto no sirve"
"2025-06-09T18:41:00+00:00","402-1819158-4434751","4R-VSV0-WZ9Z","B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","1","MAD4","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNRP044515611",
"2025-06-06T06:23:50+00:00","407-2309147-2138750","UG-965T-RORR","B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","1","WRO1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNWE315913403",
"2025-06-04T10:04:16+00:00","171-4550730-0945124","UG-965T-RORR","B07ZTHSVCK","X0013ZBBK7","PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.","1","MXP5","SELLABLE","NEVER_ARRIVED","Unit returned to inventory","LPNHE893079618",
"2025-06-03T01:22:59+00:00","304-6030870-8097131","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","BTS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRP044271871",
"2025-06-02T23:06:35+00:00","402-2079237-8176332","4R-VSV0-WZ9Z","B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE312067094",
"2025-06-01T06:23:34+00:00","306-9223559-0524344","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","PRG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHE933049705",
"2025-05-30T22:51:40+00:00","405-5790087-5333154","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","WRO1","CARRIER_DAMAGED","DAMAGED_BY_CARRIER","Reimbursed","LPNWE306253783",
"2025-05-30T12:43:51+00:00","403-3940276-9649966","UG-965T-RORR","B07ZTHSVCK","X0013ZBBK7","PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.","1","MXP5","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRP050634984","non mantiene la pressione"
"2025-05-30T04:44:49+00:00","407-0941064-3876354","UG-965T-RORR","B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","1","WRO1","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNHK347786166","La bomba de insuflar presión o no funciona o cuesta demasiado ejercer la presión."
"2025-05-29T19:28:11+00:00","407-7481435-0275521","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Tryckbåt för paddel och tennisbollar | TUBOX4 Crystal (INGEN pump) | Kompressor för bollar | Oumbärliga tillbehör","1","BTS2","SELLABLE","NO_REASON_GIVEN","Unit returned to inventory","LPNHE952863707",
"2025-05-29T19:01:17+00:00","406-4799385-3413967","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","BTS2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNWE310316926","Viene sin bomba"
"2025-05-29T10:36:05+00:00","305-8840288-1573918","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","BTS2","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNRP035402869",
"2025-05-29T00:12:12+00:00","305-8552735-7629101","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","BTS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRP047847672",
"2025-05-28T16:48:39+00:00","407-5303561-0097921","4R-VSV0-WZ9Z","B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","1","MAD4","SELLABLE","NEVER_ARRIVED","Unit returned to inventory","LPNWE312303960",
"2025-05-28T16:34:49+00:00","404-6209694-5709915","UG-965T-RORR","B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","1","MAD4","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNWE312303988",
"2025-05-28T14:05:22+00:00","403-0728849-5567507","MD-R60M-OYR1","B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","1","MAD4","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNWE306797441",
"2025-05-28T00:28:59+00:00","406-4877115-6475557","UG-965T-RORR","B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","1","WRO1","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRP044520257","Pierde la presión del aire"
