"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","category","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Presurizer für Tennis- und Padelbälle | Farbe Gold","'WRO2'","DE","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.39","0.0","5.0E-4","2025-05","9.1","weeks","27.54","0.0","0.0","0.0","0.0148","0.0","EUR","0.0148","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas","'WRO2'","DE","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.71","0.0","0.0024","2025-05","9.1","weeks","27.54","0.0","0.0","0.0","0.0651","0.0","EUR","0.0651","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Pressurisateur de Balles de Padel et de Tennis | Boîte Hermétique pour Maintenir la Pression et Récupérer Le Rebond | Capacité: 3 Balles | Pompe Non Incluse - Blanc","'ORY1'","FR","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-05","9.1","weeks","27.54","0.0","1.0","0.0014","0.04","0.0","EUR","0.04","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","TUBOPLUS- TUBOX3 ORANGE 2020 Pallina da tennis e paddle Bottle Pressurizer Bottle - Salva le palle per un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -","'MXP5'","IT","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","1.39","0.39","0.0016","2025-05","9.1","weeks","27.54","0.0","1.0","0.0016","0.0445","0.0","EUR","0.0445","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","TUBOPLUS- TUBOX3 ORANGE 2020 Pallina da tennis e paddle Bottle Pressurizer Bottle - Salva le palle per un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -","'MXP5'","IT","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","5.0","0.0","0.0081","2025-05","9.1","weeks","27.54","0.0","3.39","0.0055","0.2223","0.0","EUR","0.2223","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.","'MXP5'","IT","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","1.58","1.55","1.0E-4","2025-05","9.1","weeks","27.54","0.0","0.03","1.0E-4","0.0019","0.0","EUR","0.0019","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.","'MXP5'","IT","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","2.0","0.0","0.0043","2025-05","9.1","weeks","27.54","0.0","2.0","0.0043","0.1192","0.0","EUR","0.1192","Others","N","N","0.0","--","0.0"
"B09266N893","X001D1A0DZ","TUBOPLUS TuboX3 - Pompa Crystal con Manometro Beto, Pressurizzatore per Palline Da Tennis e Paddle","'MXP5'","IT","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","1.0","0.0","0.0016","2025-05","9.1","weeks","27.54","0.0","1.0","0.0016","0.0436","0.0","EUR","0.0436","Others","N","N","0.0","--","0.0"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS TuboX3 Color Pressurizzatore per palline da tennis e paddle | colore rosa","'MXP5'","IT","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-05","9.1","weeks","27.54","0.0","1.0","0.0014","0.0392","0.0","EUR","0.0392","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X001T0EPOZ","PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.","'MXP5'","IT","30.9","8.4","8.4","centimeters","0.81","kilograms","0.0022","cubic meters","Standard-Size","1.0","0.0","0.0022","2025-05","9.1","weeks","27.54","0.0","0.61","0.0013","0.0598","0.0","EUR","0.0598","Others","N","N","0.0","--","0.0"
"B09266N893","X001WPKTQF","TUBOPLUS TuboX3 - Pompa Crystal con Manometro Beto, Pressurizzatore per Palline Da Tennis e Paddle","'MXP5'","IT","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","1.0","0.0","0.0016","2025-05","9.1","weeks","27.54","0.0","1.0","0.0016","0.0436","0.0","EUR","0.0436","Others","N","N","0.0","--","0.0"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29 PSI X3e (non include la pompa dell'aria)","'MXP5'","IT","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","1.0","0.0","0.0019","2025-05","9.1","weeks","27.54","0.0","0.97","0.0019","0.053","0.0","EUR","0.053","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","Tubo Plus X3 - Pressurizzatore per palline da paddle e tennis | Scatola ermetica per mantenere la pressione e recuperare il rimbalzo | Capacità: 3 palle | Pompa non Inclusa - Oro","'MXP5'","IT","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-05","9.1","weeks","27.54","0.0","0.68","9.0E-4","0.0384","0.0","EUR","0.0384","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TUBOPLUS TuboX3 - Pressurizzatore a Sfera per Tennis e Paddle, Blu","'MXP5'","IT","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","3.0","0.0","0.0042","2025-05","9.1","weeks","27.54","0.0","1.9","0.0026","0.1145","0.0","EUR","0.1145","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","'BCN1'","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2025-05","9.1","weeks","27.54","0.0","0.03","1.0E-4","0.0015","0.0","EUR","0.0015","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","'BCN1'","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.03","0.0","0.0014","2025-05","9.1","weeks","27.54","0.0","1.03","0.0014","0.0396","0.0","EUR","0.0396","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'BCN1'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","0.13","0.0","1.0E-4","2025-05","9.1","weeks","27.54","0.0","0.03","1.0E-4","0.0022","0.0","EUR","0.0022","Others","N","N","0.0","--","0.1"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","'BCN1'","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.77","0.0","9.0E-4","2025-05","9.1","weeks","27.54","0.0","0.13","2.0E-4","0.0255","0.0","EUR","0.0255","Others","N","N","0.0","--","0.13"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'BCN1'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.06","0.0","0.0","2025-05","9.1","weeks","27.54","0.0","0.03","0.0","0.0013","0.0","EUR","0.0013","Others","N","N","0.0","--","0.03"
"B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'BCN1'","ES","25.5","8.9","8.9","centimeters","0.38","kilograms","0.002","cubic meters","Standard-Size","1.58","0.0","0.0","2025-05","9.1","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.08613182973056295","FBA_NEW_SELECTION:0.0861","0.03"
"B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'BCN1'","ES","23.7","8.8","8.8","centimeters","0.37","kilograms","0.0018","cubic meters","Standard-Size","19.52","0.0","0.0","2025-05","9.1","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.9799195098181451","FBA_NEW_SELECTION:0.9799","0.13"
"B0F1F1D2PR","X0029D5M9D","TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'BCN1'","ES","30.8","8.9","8.7","centimeters","0.3","kilograms","0.0024","cubic meters","Standard-Size","16.0","0.0","0.0","2025-05","9.1","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","1.048738995538249","FBA_NEW_SELECTION:1.0487","0.03"
"B0F1F2KX6J","X0029D6HAL","TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'BCN1'","ES","31.0","9.2","8.8","centimeters","0.44","kilograms","0.0025","cubic meters","Standard-Size","24.58","0.0","0.0","2025-05","9.1","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","1.6989844607823028","FBA_NEW_SELECTION:1.699","0.0"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","'BCN4'","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","0.13","0.0","2.0E-4","2025-05","9.1","weeks","27.54","0.0","0.1","2.0E-4","0.0043","0.0","EUR","0.0043","Others","N","N","0.0","--","0.03"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","'BCN4'","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.29","0.0","3.0E-4","2025-05","9.1","weeks","27.54","0.0","0.23","3.0E-4","0.0085","0.0","EUR","0.0085","Others","N","N","0.0","--","0.06"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'BCN4'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","0.23","0.0","4.0E-4","2025-05","9.1","weeks","27.54","0.0","0.16","4.0E-4","0.0107","0.0","EUR","0.0107","Others","N","N","0.0","--","0.06"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Rosa","'BCN4'","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.03","0.0","0.0","2025-05","9.1","weeks","27.54","0.0","0.03","0.0","0.0013","0.0","EUR","0.0013","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'BCN4'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.03","0.0","0.0","2025-05","9.1","weeks","27.54","0.0","0.03","0.0","0.0012","0.0","EUR","0.0012","Others","N","N","0.0","--","0.0"
"B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'BCN4'","ES","25.5","8.9","8.9","centimeters","0.38","kilograms","0.002","cubic meters","Standard-Size","0.68","0.0","0.0","2025-05","9.1","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.03768267550712128","FBA_NEW_SELECTION:0.0377","0.0"
"B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'BCN4'","ES","23.7","8.8","8.8","centimeters","0.37","kilograms","0.0018","cubic meters","Standard-Size","5.48","0.0","0.0","2025-05","9.1","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.27229044615579073","FBA_NEW_SELECTION:0.2723","0.1"
"B0F1F1D2PR","X0029D5M9D","TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'BCN4'","ES","30.8","8.9","8.7","centimeters","0.3","kilograms","0.0024","cubic meters","Standard-Size","20.68","0.0","0.0096","2025-05","9.1","weeks","27.54","0.0","4.03","0.0096","0.2652","0.0","EUR","0.2652","Others","N","N","1.0932309529247202","FBA_NEW_SELECTION:1.0932","0.0"
"B0F1F2KX6J","X0029D6HAL","TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'BCN4'","ES","31.0","9.2","8.8","centimeters","0.44","kilograms","0.0025","cubic meters","Standard-Size","16.19","0.0","0.0398","2025-05","9.1","weeks","27.54","0.0","15.87","0.0398","1.0988","0.0","EUR","1.0988","Others","N","N","0.02229638399976775","FBA_NEW_SELECTION:0.0223","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'MAD4'","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","0.13","0.0","3.0E-4","2025-05","9.1","weeks","27.54","0.0","0.13","3.0E-4","0.0079","0.0","EUR","0.0079","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'MAD4'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","0.23","0.0","5.0E-4","2025-05","9.1","weeks","27.54","0.0","0.06","2.0E-4","0.0154","0.0","EUR","0.0154","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X001T0EPOZ","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'MAD4'","ES","30.9","8.4","8.4","centimeters","0.81","kilograms","0.0022","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2025-05","9.1","weeks","27.54","0.0","0.03","1.0E-4","0.002","0.0","EUR","0.002","Others","N","N","0.0","--","0.0"
"B09266N893","X001V7XQLJ","TuboPlus - TuboX3 Crystal + Bomba con Manometro BETO - Presurizador de Pelotas de Tenis y Padel","'MAD4'","ES","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","0.84","0.0","0.0013","2025-05","9.1","weeks","27.54","0.0","0.84","0.0013","0.0378","0.0","EUR","0.0378","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","'MAD4'","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.13","0.0","2.0E-4","2025-05","9.1","weeks","27.54","0.0","0.13","2.0E-4","0.0051","0.0","EUR","0.0051","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'MAD4'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.81","0.0","0.0011","2025-05","9.1","weeks","27.54","0.0","0.81","0.0011","0.0318","0.0","EUR","0.0318","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","'MAD7'","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","20.97","0.0","0.0339","2025-05","9.1","weeks","27.54","0.0","14.06","0.0228","0.9329","0.0","EUR","0.9329","Others","N","N","0.0","--","0.06"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'MAD7'","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","52.84","0.0","0.114","2025-05","9.1","weeks","27.54","0.0","52.48","0.114","3.1406","0.0","EUR","3.1406","Others","N","N","0.0","--","0.35"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","'MAD7'","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","32.97","0.0","0.0447","2025-05","9.1","weeks","27.54","0.0","32.94","0.0447","1.2323","0.0","EUR","1.2323","Others","N","N","0.0","--","0.03"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'MAD7'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","13.45","0.0","0.0305","2025-05","9.1","weeks","27.54","0.0","0.87","0.0021","0.8396","0.0","EUR","0.8396","Others","N","N","0.0","--","0.77"
"B07ZTHSVCK","X001T0EPOZ","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'MAD7'","ES","30.9","8.4","8.4","centimeters","0.81","kilograms","0.0022","cubic meters","Standard-Size","0.35","0.0","8.0E-4","2025-05","9.1","weeks","27.54","0.0","0.35","8.0E-4","0.0213","0.0","EUR","0.0213","Others","N","N","0.0","--","0.0"
