"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","category","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire)","'MAD7'","ES","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","1.06","0.0","0.0021","2025-05","9.1","weeks","27.54","0.0","1.06","0.0021","0.0566","0.0","EUR","0.0566","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","'MAD7'","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.81","0.0","0.0025","2025-05","9.1","weeks","27.54","0.0","0.61","9.0E-4","0.0683","0.0","EUR","0.0683","Others","N","N","0.0","--","0.03"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'MAD7'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.71","0.0","0.002","2025-05","9.1","weeks","27.54","0.0","0.23","3.0E-4","0.0556","0.0","EUR","0.0556","Others","N","N","0.0","--","0.26"
"B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'MAD7'","ES","25.5","8.9","8.9","centimeters","0.38","kilograms","0.002","cubic meters","Standard-Size","36.35","0.0","0.0734","2025-05","9.1","weeks","27.54","0.0","24.42","0.0493","2.023","0.0","EUR","2.023","Others","N","N","0.0","--","0.0"
"B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'MAD7'","ES","23.7","8.8","8.8","centimeters","0.37","kilograms","0.0018","cubic meters","Standard-Size","56.9","0.0","0.1044","2025-05","9.1","weeks","27.54","0.0","38.23","0.0702","2.8756","0.0","EUR","2.8756","Others","N","N","0.0","--","0.03"
"B0F1F1D2PR","X0029D5M9D","TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'MAD7'","ES","30.8","8.9","8.7","centimeters","0.3","kilograms","0.0024","cubic meters","Standard-Size","44.0","0.0","0.1049","2025-05","9.1","weeks","27.54","0.0","27.55","0.0657","2.8909","0.0","EUR","2.8909","Others","N","N","0.0","--","0.0"
"B0F1F2KX6J","X0029D6HAL","TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'MAD7'","ES","31.0","9.2","8.8","centimeters","0.44","kilograms","0.0025","cubic meters","Standard-Size","45.52","0.0","0.1142","2025-05","9.1","weeks","27.54","0.0","28.32","0.0711","3.1433","0.0","EUR","3.1433","Others","N","N","0.0","--","0.03"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","'OVD1'","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","76.84","0.0","0.1245","2025-05","9.1","weeks","27.54","0.0","52.0","0.0842","3.4281","0.0","EUR","3.4281","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'OVD1'","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","86.81","0.0","0.1882","2025-05","9.1","weeks","27.54","0.0","64.68","0.1405","5.1829","0.0","EUR","5.1829","Others","N","N","0.0","--","0.16"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","'OVD1'","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","164.0","0.0","0.2223","2025-05","9.1","weeks","27.54","0.0","142.55","0.1936","6.1258","0.0","EUR","6.1258","Others","N","N","0.0","--","0.32"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'OVD1'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","89.48","0.0","0.213","2025-05","9.1","weeks","27.54","0.0","22.58","0.0543","5.8667","0.0","EUR","5.8667","Others","N","N","0.0","--","0.87"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Rosa","'OVD1'","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","29.68","0.0","0.0423","2025-05","9.1","weeks","27.54","0.0","29.61","0.0423","1.1646","0.0","EUR","1.1646","Others","N","N","0.0","--","0.06"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","'OVD1'","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","25.81","0.0","0.0358","2025-05","9.1","weeks","27.54","0.0","16.13","0.0225","0.9855","0.0","EUR","0.9855","Others","N","N","0.0","--","0.19"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'OVD1'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","36.45","0.0","0.0494","2025-05","9.1","weeks","27.54","0.0","12.9","0.0179","1.3596","0.0","EUR","1.3596","Others","N","N","0.0","--","0.94"
"B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'OVD1'","ES","25.5","8.9","8.9","centimeters","0.38","kilograms","0.002","cubic meters","Standard-Size","33.13","0.0","0.0669","2025-05","9.1","weeks","27.54","0.0","22.35","0.0452","1.8429","0.0","EUR","1.8429","Others","N","N","0.0","--","0.0"
"B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'OVD1'","ES","23.7","8.8","8.8","centimeters","0.37","kilograms","0.0018","cubic meters","Standard-Size","22.9","0.0","0.0419","2025-05","9.1","weeks","27.54","0.0","12.58","0.0231","1.1544","0.0","EUR","1.1544","Others","N","N","0.0","--","0.06"
"B0F1F1D2PR","X0029D5M9D","TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'OVD1'","ES","30.8","8.9","8.7","centimeters","0.3","kilograms","0.0024","cubic meters","Standard-Size","40.0","0.0","0.0954","2025-05","9.1","weeks","27.54","0.0","20.65","0.0492","2.6271","0.0","EUR","2.6271","Others","N","N","0.0","--","0.0"
"B0F1F2KX6J","X0029D6HAL","TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'OVD1'","ES","31.0","9.2","8.8","centimeters","0.44","kilograms","0.0025","cubic meters","Standard-Size","15.52","0.0","0.0389","2025-05","9.1","weeks","27.54","0.0","8.29","0.0208","1.0725","0.0","EUR","1.0725","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","'RMU1'","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","36.06","0.0","0.0583","2025-05","9.1","weeks","27.54","0.0","12.71","0.0206","1.6061","0.0","EUR","1.6061","Others","N","N","0.0","--","0.06"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'RMU1'","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","87.87","0.0","0.1902","2025-05","9.1","weeks","27.54","0.0","24.84","0.054","5.2353","0.0","EUR","5.2353","Others","N","N","0.0","--","0.32"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","'RMU1'","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","64.32","0.0","0.0869","2025-05","9.1","weeks","27.54","0.0","40.35","0.0548","2.3936","0.0","EUR","2.3936","Others","N","N","0.0","--","0.32"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'RMU1'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","22.32","0.0","0.0473","2025-05","9.1","weeks","27.54","0.0","1.16","0.0028","1.3028","0.0","EUR","1.3028","Others","N","N","0.0","--","2.65"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Rosa","'RMU1'","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","8.9","0.0","0.0125","2025-05","9.1","weeks","27.54","0.0","8.74","0.0125","0.3438","0.0","EUR","0.3438","Others","N","N","0.0","--","0.16"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","'RMU1'","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","10.1","0.0","0.0141","2025-05","9.1","weeks","27.54","0.0","4.97","0.0069","0.3872","0.0","EUR","0.3872","Others","N","N","0.0","--","0.03"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'RMU1'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","14.87","0.0","0.0197","2025-05","9.1","weeks","27.54","0.0","0.58","8.0E-4","0.5421","0.0","EUR","0.5421","Others","N","N","0.0","--","0.71"
"B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'RMU1'","ES","25.5","8.9","8.9","centimeters","0.38","kilograms","0.002","cubic meters","Standard-Size","42.0","0.0","0.0848","2025-05","9.1","weeks","27.54","0.0","24.84","0.0502","2.3363","0.0","EUR","2.3363","Others","N","N","0.0","--","0.0"
"B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'RMU1'","ES","23.7","8.8","8.8","centimeters","0.37","kilograms","0.0018","cubic meters","Standard-Size","18.29","0.0","0.0333","2025-05","9.1","weeks","27.54","0.0","9.23","0.0169","0.9163","0.0","EUR","0.9163","Others","N","N","0.0","--","0.16"
"B0F1F1D2PR","X0029D5M9D","TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'RMU1'","ES","30.8","8.9","8.7","centimeters","0.3","kilograms","0.0024","cubic meters","Standard-Size","15.0","0.0","0.0357","2025-05","9.1","weeks","27.54","0.0","7.71","0.0184","0.9831","0.0","EUR","0.9831","Others","N","N","0.0","--","0.03"
"B0F1F2KX6J","X0029D6HAL","TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'RMU1'","ES","31.0","9.2","8.8","centimeters","0.44","kilograms","0.0025","cubic meters","Standard-Size","19.0","0.0","0.0477","2025-05","9.1","weeks","27.54","0.0","10.42","0.0262","1.3133","0.0","EUR","1.3133","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","'SVQ1'","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","32.23","0.0","0.0521","2025-05","9.1","weeks","27.54","0.0","10.35","0.0168","1.4349","0.0","EUR","1.4349","Others","N","N","0.0","--","0.06"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'SVQ1'","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","89.0","0.0","0.1931","2025-05","9.1","weeks","27.54","0.0","27.13","0.0589","5.3208","0.0","EUR","5.3208","Others","N","N","0.0","--","0.1"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","'SVQ1'","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","58.94","0.0","0.0799","2025-05","9.1","weeks","27.54","0.0","28.61","0.0389","2.2006","0.0","EUR","2.2006","Others","N","N","0.0","--","0.1"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'SVQ1'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","68.87","0.0","0.1625","2025-05","9.1","weeks","27.54","0.0","10.81","0.026","4.4742","0.0","EUR","4.4742","Others","N","N","0.0","--","1.29"
"B0CZMGFD3S","X001ZWRDZP","TUBOPLUS 29PSI X3e (Incluye Bomba de Aire)","'SVQ1'","ES","24.5","9.0","8.9","centimeters","0.39","kilograms","0.002","cubic meters","Standard-Size","2.0","0.0","0.0039","2025-05","9.1","weeks","27.54","0.0","0.13","3.0E-4","0.1081","0.0","EUR","0.1081","Others","N","N","0.0","--","0.0"
"B0D1Z9TGWZ","X00209ZLGP","TUBOPLUS 29PSI X4e (No Incluye Bomba de Aire)","'SVQ1'","ES","30.8","9.0","8.9","centimeters","0.3","kilograms","0.0025","cubic meters","Standard-Size","1.0","0.0","0.0025","2025-05","9.1","weeks","27.54","0.0","0.03","1.0E-4","0.0679","0.0","EUR","0.0679","Others","N","N","0.0","--","0.0"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire)","'SVQ1'","ES","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","1.55","0.06","0.0029","2025-05","9.1","weeks","27.54","0.0","1.29","0.0025","0.0788","0.0","EUR","0.0788","Others","N","N","0.0","--","0.0"
"B0D265ZYB6","X0020C2PYD","TUBOPLUS 29PSI X4e (Incluye Bomba de Aire, 2)","'SVQ1'","ES","31.0","8.7","8.5","centimeters","0.46","kilograms","0.0023","cubic meters","Standard-Size","2.0","0.0","0.0046","2025-05","9.1","weeks","27.54","0.0","0.03","1.0E-4","0.1263","0.0","EUR","0.1263","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","'SVQ1'","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-05","9.1","weeks","27.54","0.0","0.55","8.0E-4","0.0385","0.0","EUR","0.0385","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'SVQ1'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","41.26","0.0","0.0567","2025-05","9.1","weeks","27.54","0.0","7.9","0.011","1.5609","0.0","EUR","1.5609","Others","N","N","0.0","--","0.48"
"B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'SVQ1'","ES","25.5","8.9","8.9","centimeters","0.38","kilograms","0.002","cubic meters","Standard-Size","18.0","0.0","0.0364","2025-05","9.1","weeks","27.54","0.0","9.87","0.0199","1.0013","0.0","EUR","1.0013","Others","N","N","0.0","--","0.0"
"B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'SVQ1'","ES","23.7","8.8","8.8","centimeters","0.37","kilograms","0.0018","cubic meters","Standard-Size","3.9","0.0","0.0071","2025-05","9.1","weeks","27.54","0.0","1.65","0.003","0.1957","0.0","EUR","0.1957","Others","N","N","0.0","--","0.03"
"B0F1F1D2PR","X0029D5M9D","TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'SVQ1'","ES","30.8","8.9","8.7","centimeters","0.3","kilograms","0.0024","cubic meters","Standard-Size","3.0","0.0","0.0072","2025-05","9.1","weeks","27.54","0.0","1.23","0.0029","0.197","0.0","EUR","0.197","Others","N","N","0.0","--","0.0"
"B0F1F2KX6J","X0029D6HAL","TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'SVQ1'","ES","31.0","9.2","8.8","centimeters","0.44","kilograms","0.0025","cubic meters","Standard-Size","17.0","0.0","0.0427","2025-05","9.1","weeks","27.54","0.0","9.32","0.0234","1.175","0.0","EUR","1.175","Others","N","N","0.0","--","0.0"
